Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A3IL	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr22-40000001-41000000	1.34228	0.938086	0.723982	0.319489	0.919012	0.27248	0.292398	0	1.24611	0.675676	0.571429	0.294985	1.07143	0.573066	0.704846
chr22-43000001-44000000	1.03493	0.841751	0.371058	0.626959	0.594648	0	0.898876	0.542005	0.787402	1.43266	0.513699	0.561798	1.83333	0.503778	0.577558
chr22-44000001-45000000	0.964187	1.0327	0.180995	0.647249	1.05988	1.12676	1.72414	1.28205	1.97183	0.341297	1.03986	1.39665	1.35364	0.771208	0.254453
chr22-45000001-46000000	0.510204	1.3913	0.179856	0	0.35824	0	0.239234	0.564972	1.04712	1.73913	0.848896	0	1.0989	0	0.487409
chr22-46000001-47000000	1.25	1.04348	0.720721	0.874636	0.92233	1.06101	0.507614	0.288184	0.858369	0.628931	0.294985	0.263852	0.974026	0.817439	0.40032
chr22-47000001-48000000	0.613497	0.677966	0.377715	0.911854	0.78329	0.519481	1.7284	0	0.516796	0.857143	0.801282	1.12676	1.35593	0.815217	0.866551
chr22-48000001-49000000	0.4	1.04167	0.44287	1.67224	1.75439	2.31214	1.85185	0.636943	2.09974	3.80623	1.50754	1.63934	1.93424	0.9375	2.15054
chr22-49000001-50000000	0.618812	1.00334	0.57971	1.73611	1.76768	1.25945	0.828729	0.619195	0.479616	2.20126	1.23457	1.27226	2.26481	1.12676	1.19149
chr3-1010001-2010000	1.19581	1.94932	0.661001	3.14465	2.81501	2.90323	1.14286	2.02429	2.6616	2.34375	2.73723	2.72109	0.994036	2.33918	2.82935
chr3-2010001-3010000	0.417827	1.54374	0.980392	1.14504	2.10943	2.53968	1.82927	1.5748	2.10526	2.6616	4.0367	2.1875	1.56863	1.84615	2.70506
chr3-3010001-4010000	1.73565	1.1257	0.892857	1.50943	1.10677	3.20513	0.303951	0.383142	1.02389	2.21402	1.85567	1.26984	1.2	1.44404	1.03004
chr3-4010001-5010000	1.1065	1.002	1.06693	0.983607	1.03155	0.826446	0.78329	0.378788	0.328947	0.362319	1.15607	0.949367	0.77821	1.31148	0.272727
chr3-5010001-6010000	1.88133	1.5444	1.53404	1.76056	1.18454	0.643087	0	2.15054	0.340136	0.371747	0.747664	0	1.23203	0.593472	0.56391
chr3-6010001-7010000	1.43885	1.12782	1.31579	1.8797	1.43509	2.33918	1.46628	0.993377	0.374532	2.30769	1.31579	1.48368	0.819672	0.977199	0.695652
chr3-7010001-8010000	1.40647	1.15163	0.741427	1.45455	1.73681	1.82371	0.842697	0.381679	1.22449	0.78125	2.98507	0.625	1.85185	2.54545	1.85022
chr3-8010001-9010000	1.20805	0.770713	0.933707	1.1583	0.965251	0	0.892857	0.729927	0.689655	1.4652	1.22699	0.862069	0.193424	0	1.17647
chr3-9010001-10010000	1.44547	0.877193	0.979432	1.05263	0.570451	0.292398	1.05263	0	0.593472	1.51976	0	0.311526	0.915751	1.61812	0.43554
chr3-10010001-11010000	0.704225	1.06762	0.974659	1.70648	0.767965	0.628931	1.04439	0.341297	0.295858	0.621118	0.518135	0.301205	0.695652	0.621118	0.797166
chr3-11010001-12010000	0.906736	1.89003	1.12465	1.35593	0.754498	0.52356	0.568182	0.320513	0.852273	0.729927	0.566038	0	1.25899	0.906344	0.256191
chr3-12010001-13010000	0.910273	1.24113	1.55678	1.9802	0.590667	1.08108	0.831025	0.306748	0.301205	0.643087	1.43369	0.96463	0.513699	0.900901	0.447628
chr3-13010001-14010000	0.769231	0.549451	1.28458	1.81818	0.688559	0.815217	0.477327	0	1.06952	0.943396	1.20275	0.574713	0.679117	0.274725	0.815661
chr3-14010001-15010000	0.949796	0.359712	1.00825	0.682594	0.985761	0.566572	0.554017	0.611621	0.3125	0	1.08108	0.552486	0	0.588235	0.491803
chr3-15010001-16010000	0.520833	1.31086	0.861244	1.25392	0.488699	0.606061	0	0	0.318471	1.41343	0.188324	0.60241	1.35397	1.54321	0.166389
chr3-16010001-17010000	0.417827	1.17188	0.933707	1.07914	0.324254	0.309598	0.306748	0.722022	0.694444	2.6616	0.391389	0.302115	0.94518	0.645161	0.751252
chr3-17010001-18010000	0.874636	2.01207	0.972763	0.350877	1.00756	0.943396	0	0	0.727273	2.07469	1.17647	0.330033	0.369686	1.58228	0.555042
chr3-18010001-19010000	1.41243	1.37795	1.2037	1.47059	0.791035	0.626959	1.97183	0.77821	0.687285	0.816327	1.22699	0.597015	1.38614	0.322581	0.448833
chr3-19010001-20010000	1.28023	1.38648	0.48216	2.42215	1.19572	0.573066	1.5015	2.35294	1.40845	0.749064	1.01833	1.20482	1.67364	0.609756	0.274223
chr3-20010001-21010000	0.857143	1.51803	2.2449	1.33779	0.998668	0	0.859599	0.348432	0.35461	1.50376	2.42424	1.61812	1.32075	0.961538	1.62162
chr3-21010001-22010000	0.89153	1.64609	1.17302	3.77358	2.09459	3.52941	1.25786	1.19522	3.22581	3.90625	3.68217	2.80374	0.816327	2.37288	1.89189
chr3-22010001-23010000	0.859599	1.69173	1.23223	0.719424	2.35373	3.0303	2.13415	1.41343	2.95359	3.6	1.85874	2.68456	1.48936	0.719424	1.43241
chr3-23010001-24010000	1.37741	2.18182	1.10396	2.39726	0.634115	1.47059	1.5674	1.38408	1.0101	1.77936	0.715564	1.23457	0.856531	0.318471	0.352113
chr3-24010001-25010000	1.18519	1.53551	0.894632	1.55039	0.719895	0.303951	0.299401	0	0	2.1978	0.782779	0.316456	0.763359	0.333333	0.720721
chr3-25010001-26010000	1.0043	0.56391	1.29741	1.58103	0.962155	0.327869	0.571429	0.743494	1.09091	1.04895	0.931099	0.301205	0.984252	0.692042	0.430293
chr3-27010001-28010000	1.1976	0.924214	0.827967	1.05263	0.78125	0.607903	2.35988	1.55039	0.302115	1.12782	0.943396	1.64474	1.02881	1.22699	0.373134
chr3-28010001-29010000	1.94611	1.53551	0.827206	1	0.95498	1.92926	3.23625	1.15385	2.24719	1.9685	2.53411	2.04678	1.44628	0.9375	1.49516
chr3-29010001-30010000	0.571429	0.371058	1.65049	1.81159	1.77353	2.18069	1.875	0	2.23048	0.796813	4.4586	2.05882	1.417	1.66667	1.91471
chr3-30010001-31010000	1.24827	1.341	1.37931	0.760456	0.829302	0.311526	0.534759	0	0.701754	1.1583	1.12782	0.974026	0.965251	0	0.62167
chr3-31010001-32010000	0.882724	1.13208	0.65666	2.3569	0.691389	0.321543	0.835655	0	0.677966	0.423729	0.578035	0.911854	0.365631	0.333333	0.179533
chr3-32010001-33010000	0.696379	1.65441	0.760456	1.71233	0.397953	0.282486	1.7192	0	0.58651	0.986842	0.725953	0.641026	0.175439	0.641026	0.353357
chr3-33010001-34010000	2	0.963391	1.13744	0.344828	0.774693	0.589971	0	0	0.677966	0.70922	0.95057	0.298507	0.760456	0.636943	0.517241
chr3-34010001-35010000	1.49031	0.770713	1.63767	1.98675	1.9945	1.5674	1	0.404858	1.98413	4.05904	2.92398	2.05882	2.12766	2.42215	1.52466
chr3-35010001-36010000	2.59403	0.591716	1.2884	1.0274	2.3145	1.23457	1.15274	0.746269	1.53846	1.56863	0.95057	2.77778	1.6	2.86624	0.509771
chr3-36010001-37010000	0.935829	0.938086	1.32325	2.71186	1.03026	0.877193	0.321543	0	1.31148	0.346021	2.31214	1.77515	0.559701	2.31788	1.15556
chr3-37010001-38010000	0.834492	0.95057	1.28079	0.298507	0.799017	0.84507	0	0.706714	0.638978	1.11524	0.180832	1.19403	0.38835	0.581395	0.44843
chr3-38010001-39010000	0.409277	0.695652	0.789733	1.36054	0.779844	0.634921	0.307692	1.0101	1.5015	0.738007	0.516351	1.26984	0.179856	1.4881	0.334169
chr3-39010001-40010000	1.41643	0.919118	1.06796	1.10701	0.491703	0.289017	0.588235	0.333333	1.76678	2.09059	0.359066	0.578035	1.6129	0.30303	0.364964
chr3-40010001-41010000	0.882353	0.865052	1.1194	0.729927	0.452196	0.909091	0.327869	2.23048	0.668896	0	1.2605	0	0.743494	0.990099	0.60241
chr3-41010001-42010000	2.15208	0.766284	0.675676	1.05634	0.325521	0	0.297619	1.5625	0	1.1583	0.978474	0.278552	0.431034	1.22699	0.872093
chr3-42010001-43010000	0.542005	0.736648	0.94697	1.07914	0.823529	0.58309	0	0	0.900901	0.322581	0.374532	0.285714	0.902527	0	0.531915
chr3-43010001-44010000	1.38122	1.21107	0.917431	0.729927	0.477897	0.621118	0	0	1.2945	0	0.545455	0.588235	0.757576	0	0.350877
chr3-44010001-45010000	1.19225	0.725953	0.875486	1.90114	0.359281	0.879765	0.282486	1.01695	1.27796	0.75188	0.53286	0.626959	0.877193	0.318471	0.17094
chr3-45010001-46010000	1.10193	0.694444	1.1846	1.34228	0.188917	0.613497	0	0	0.31746	0.364964	0.174216	0.294118	0.507614	0.314465	0.497925
chr3-46010001-47010000	1.24138	1.1257	0.93985	0.743494	1.19119	0.619195	1.41643	0.342466	0.623053	0.383142	0	0.26178	1.42602	0.30581	0.0905797
chr3-50010001-51010000	0.771208	1.15702	0.764088	1.69492	0.439319	0.294985	0.280112	0	0.817439	0.946372	0	0.27027	0.519931	0.536193	0
chr3-52010001-53010000	0.402685	0.715564	1.17012	0.675676	0.638638	0.869565	1.02041	2.04778	0.819672	0.623053	0.319489	0.294985	0.511073	0	0.321543
chr3-53010001-54010000	1.29366	0.87108	0.828729	2.43056	0.472255	0	0.26178	0.623053	0.869565	1.0101	0.166945	0.519481	0.677966	0.588235	0.254237
chr3-54010001-55010000	0.41841	1.59681	1.06486	1.94175	0.54678	0.319489	0.903614	0.671141	1.80505	0.371747	0.384615	1.51057	0.566038	0.847458	0.177305
chr3-55010001-56010000	1.22283	2.6362	1.05973	0.719424	0.708307	0.898204	0.318471	0.367647	1.06007	0.78125	0.34662	0.314465	0.19685	1.2012	0.343643
chr3-56010001-57010000	0.609756	0.94697	1.21156	1.63934	1.078	1.11732	0.287356	0.664452	1.00671	0.657895	0.383142	0.864553	0.631579	0.341297	0.181159
chr3-59010001-60010000	0.909091	0.571429	0.744879	1.85874	0.711514	0.588235	0.265252	0	0.31746	0.711744	0.595238	0.630915	1.17188	0.977199	0
chr3-61010001-62010000	1.43791	1.76367	1.82517	1.00671	1.01911	1.20846	0	0.318471	2.69231	1.3468	0.584795	1.2945	1.41988	1.79104	0.818926
chr3-62010001-63010000	1.26227	0.897666	0.923361	1.08696	1.30293	1.84615	1.07527	0.668896	1.7301	0.884956	0.381679	0.301205	1.55642	2.58065	1.15556
chr3-63010001-64010000	1.11421	1.74757	1.6546	1.8315	1.14723	0.862069	0.920245	0	1.47601	0.701754	0.19305	0.58651	1.13852	1.71233	0.822669
chr3-64010001-65010000	0.868307	1.38169	0.799201	0.772201	1.14286	1.24611	0.309598	0.346021	2.7027	0.361011	0.170648	1.18694	1.0101	0.307692	1.11317
chr3-65010001-66010000	0.811908	0.948767	1.22324	1.0101	1.00376	1.25	0	0.732601	1.06383	1.39373	0.75188	0.609756	0.792079	0	0.358744
chr3-67010001-68010000	0.854701	1.74419	0.876339	2.26415	1.66334	2.53968	0	0.361011	0.8	1.40845	0.556586	1.20482	0.595238	0.60241	0.55918
chr3-68010001-69010000	2.03193	1.74419	1.08055	2	2.08062	0.668896	2.08333	0.996678	1.05634	1.80505	0.590551	3.23529	3.13808	0.923077	1.60377
chr3-69010001-70010000	1.24309	1.42349	1.07422	1.37457	0.832266	1.89873	0.298507	0.649351	1.36519	0.350877	0.608519	0.619195	1.38067	0.70922	0.534759
chr3-70010001-71010000	0.813008	0.795229	1.28968	2.29008	1.21873	1.14613	1.20846	0.809717	2.51799	1.60643	1.67015	1.84049	2.38095	1.03448	1.19157
chr3-71010001-72010000	0.653595	0.729927	0.640439	2.46479	0.535396	0.294985	0.277778	0	0.609756	0.352113	0.382409	1.80723	1.18577	0.628931	0.865801
chr3-72010001-73010000	1.21786	1.95382	0.469484	0.332226	0.542495	0.849858	0.26738	0	0.326797	1.09489	0	0	0.189753	0.2849	0.358102
chr3-73010001-74010000	1.41044	0.402414	1.56863	1.70068	1.31827	0.593472	0.689655	1.38408	1.00334	1.10294	1.08499	0.920245	0.94518	1.31579	0.339847
chr3-74010001-75010000	2.34375	0.595238	0.790514	0.754717	1.84818	2.38806	0.890208	1.06762	1.5748	1.59363	0.788955	0.315457	0.965251	0.898204	0.608167
chr3-77010001-78010000	1.30058	1.12782	0.873786	3.2967	2.17809	3.24484	1.12045	0.706714	2.53623	1.91571	1.51229	2.67559	0.902527	3.60656	1.85841
chr3-78010001-79010000	1.71674	1.97628	0.995025	1.00671	0.976562	0.952381	2.31023	0.389105	0.671141	1.23457	0.922509	0.611621	1.65289	0.657895	0.553506
chr3-79010001-80010000	1.0355	0.340136	1.07004	0.980392	1.69952	2.31884	0.331126	0.784314	0.431034	0.675676	0.369686	1.55763	1.8711	2.90323	1.53846
chr3-80010001-81010000	0.964187	0.806452	1.58434	1.6835	1.07672	2.25989	0.3003	1.04895	3.98406	1.19522	0.390625	1.62866	1.54739	0.852273	1.68856
chr3-81010001-82010000	1.72414	1.25	0.99728	1.43885	1.64496	3.20513	0.291545	1.14504	0.682594	1.89394	1.03306	0.931677	0.588235	0.334448	0.881057
chr3-82010001-83010000	1.33136	1.71103	1.82517	1.64474	2.21914	2.83912	1.84049	1.35135	1.4218	2.91667	1.341	2.4024	1.4	4.01235	0.859845
chr3-83010001-84010000	0.708215	1.39442	1.83044	2.44755	2.31065	2.99003	2.54237	1.58103	0.378788	6.19835	4.03226	3.26409	2.70833	6.06061	1.23223
chr3-84010001-85010000	1.20301	1.62933	1.27077	2.76817	3.01669	4.74684	2.88462	1.98413	3.18725	3.80623	5.10204	3.07692	2.38569	6	2.3705
chr3-86010001-87010000	1.79063	0.978474	1.21951	1.40351	2.00401	2.46154	1.80723	0.766284	2.51046	1.10294	2.05607	1.23077	0.784314	0.993377	1.43627
chr3-87010001-88010000	0.994318	1.17188	0.736648	2.52708	1.0218	0.290698	0.273224	0	1.3986	0	1.1236	0.584795	0.769231	0.337838	0.424448
chr3-88010001-89010000	1.22117	1.50094	1.43678	1.85874	1.25911	1.39373	2.71084	0.77821	2.22222	1.07527	2.10325	2.64706	1.23711	0.977199	0.938567
chr3-89010001-90010000	0.286533	1.32325	1.75439	2.5	1.98544	3.25733	0.573066	2.41935	1.60643	0.431034	2.18688	0.60423	1.14286	2.98013	1.43885
chr3-93504855-94504854	1.67832	0.552486	1.3766	1.52672	0.770713	1.2945	1.43678	3.663	0.719424	2.91971	2.09205	2.43161	1.24224	0.729927	2.06835
chr3-94504855-95504854	1.67173	1.2963	1.33333	1.71821	2	1.27389	1.15607	2.21402	2.7668	1.86567	0.769231	0.660066	1.17878	3.40136	2.73973
chr3-95504855-96504854	2.2409	1.40281	1.07843	3.32226	3.66848	3.68098	3.96341	5.61798	5.05837	2.77778	5.69106	7.30897	4.34783	4.88599	3.67647
chr3-96504855-97504854	1.52566	0.530035	0.878906	2.11268	1.40562	1.59744	1.28617	4.98084	3.43348	1.2605	1.10497	1.5015	1.16279	1.72414	1.16071
chr3-97504855-98504854	1.54712	2.63158	1.00733	0.77821	1.19443	0.983607	2.07101	1.45985	2.29008	0.787402	0.763359	0.609756	0.396825	0.653595	0.62333
chr3-98504855-99504854	1.2931	1.35659	1.23574	1.55642	1.6415	0.58309	2.38095	0.367647	2.5641	0.833333	2.66393	3.53698	0.403226	1.66667	2.46801
chr3-99504855-100504854	1.83486	1.38408	0.845865	0.719424	0.434243	0.293255	0	0.970874	0.704225	0.34965	0.954198	0	0.195312	0.348432	1.22164
chr3-100504855-101504854	1.1396	0.551471	1.07738	1.16732	0.460526	0.288184	0.914634	0.787402	1.35135	1.55039	1.48699	0.636943	1.10865	0.589971	0.719424
chr3-101504855-102504854	0.881057	0.927644	0.967118	0.70922	0.998004	0.308642	1.1396	0.628931	1.05263	0.732601	2.65152	0	0.403226	0.352113	1.36986
chr3-102504855-103504854	1.40845	1.38889	0.956938	0.398406	1.64948	1.47059	3.34347	1.52091	2.51046	0	3.5316	3.3557	2.45399	3.367	2.44969
chr3-103504855-104504854	1.79641	1.30354	1.53061	0.361011	2.04828	2.85714	0.593472	3.64372	2.7668	4.56432	2.0073	1.82927	1.59817	1.36519	2.26284
chr3-104504855-105504854	0.846262	1.49813	0.924214	0.766284	1.13182	1.25786	0.308642	3.90625	0.769231	1.16279	0.952381	0.589971	0.896861	0.990099	1.08696
chr3-105504855-106504854	1.87416	1.76125	0.280636	0.619195	0.968858	0.900901	1.16618	1.20968	3.1746	1.17647	2.51451	0.673401	1.37525	0.3367	1.57116
chr3-106504855-107504854	0.749625	1.98198	1.40713	1.00671	0.774693	0.309598	0.609756	1.56863	1.47601	0.390625	1.23457	0.299401	1.18812	0.943396	0.560224
chr3-107504855-108504854	1.24309	1.70778	1.03774	0	0.782269	0.615385	1.49701	1.10701	0.684932	1.50943	0.574713	1.21212	1.72745	0.625	0.904159
chr3-109504855-110504854	1.05581	0.550459	0.903342	0.373134	1.44429	2.92208	1.55763	1.82482	1.38408	1.52672	2.89575	4.14013	1.4553	2.04082	2.62919
chr3-110504855-111504854	1.46199	1.5534	1.27389	0.706714	0.895713	0.643087	1.0101	1.10294	0.37594	0.719424	0.573614	0.920245	0.571429	1.3245	1.00182
chr3-111504855-112504854	1.32275	1.25673	1.32114	0	0.772201	0.591716	0.611621	1.43369	1.49254	1.47601	0.793651	0.581395	1.62272	0.628931	0.530973
chr3-112504855-113504854	0.859599	2.04082	1.66359	0.344828	0.791236	0	0.810811	2	0.711744	1.09091	0.556586	0.303951	0.961538	0.344828	0.711744
chr3-113504855-114504854	0.445104	0.190476	0.752587	0.735294	0.762873	0.628931	1.33333	0.996678	1.35135	0.772201	1.2987	0.657895	0.575816	1.33779	1.02326
chr3-114504855-115504854	0.405954	1.3308	0.394089	0	0.332226	0.887574	0.949367	2.04082	1.21951	1.19522	1.10906	1.12994	1.1976	1.24611	1.01852
chr3-115504855-116504854	1.30719	2.08729	1.6129	2.0339	1.68691	1.55763	0.895522	0.711744	2.33463	2.23214	2.42424	1.45349	1.82927	4.0678	1.36737
chr3-117504855-118504854	1.11421	1.05932	1.68067	1.06383	1.90606	2.35988	1.1236	4.42804	3.67347	3.4749	2.35756	1.24224	0.646552	1.53846	1.40845
chr3-118504855-119504854	0.848656	1.2844	0.898473	1.0989	0.45425	0.3003	0.769231	2.22222	1.35593	0.704225	0.384615	1.28617	0.974659	1.26984	0.991885
chr3-119504855-120504854	0.733138	1.91571	1.49953	0.743494	0.686642	0.301205	0.3003	1.22324	2.12014	0.364964	0.581395	0	1.28913	0.60423	0.434783
chr3-121504855-122504854	1.36986	1.16054	1.76644	0.746269	0.649351	0.909091	0	0.352113	0.694444	0.684932	0.968992	0.60423	0.811359	0.331126	0.508475
chr3-122504855-123504854	0.404858	0.736648	1.2093	0.377358	0.818235	0.311526	0	0.344828	1.57729	0.330033	0.738007	0.307692	0.739372	0.597015	0.16835
chr3-123504855-124504854	0.846262	2.71845	1.25847	0.37037	0.689655	0.57971	0.296736	1.98675	0.322581	1.77936	1.13852	0.923077	0.389105	0.704225	1.1324
chr3-124504855-125504854	0.720461	1.43113	0.647549	0.361011	1.03343	0.299401	1.60256	1.03093	0	0.323625	0.686106	0	0.87108	0.600601	0.348432
chr3-126504855-127504854	0.852273	0.853242	0.486381	0	0.742706	0	1.32626	0.628931	2.16216	1.00671	0.18018	0.288184	0.506757	1.40056	0.786782
chr3-127504855-128504854	0.987306	1.53551	0.457875	0.355872	0.875753	0	0.58309	1.05634	0.30581	1.01351	0.865052	0.524934	0.557621	0.643087	0.425894
chr3-128504855-129504854	1.27551	0.753296	1.04563	0	1.1206	0.840336	0.291545	0.558659	1.30548	0.638978	0.328407	0	0.325203	0.58309	0.344531
chr3-130504855-131504854	1.50273	0.760456	1.44092	0.346021	0.770713	0.615385	1.8617	0.348432	0.380228	1.36054	0.371058	0	0.639659	0.990099	0.873362
chr3-131504855-132504854	0.826446	0.990099	0.872093	0.684932	0.572519	0.641026	0.60423	0	1.50943	0	0.362976	1.1976	1.15163	0.576369	0.442478
chr3-133504855-134504854	0.846262	1.57895	0.946074	0.757576	0.826972	0	1.11421	1.41343	0.920245	1.0989	0.369004	0.597015	0.559701	0.303951	0.971731
chr3-134504855-135504854	1.39665	1.71756	1.77866	1.05634	1.21328	1.38122	2.64706	0.803213	1.91083	0.967742	2.67686	1.65017	1.93424	0.593472	2.00174
chr3-137504855-138504854	0.964187	0.573614	0.864553	0.348432	0.613497	1.18694	0.595238	0.657895	0.302115	1.44928	0.720721	1.07239	0.932836	0	0.352734
chr3-138504855-139504854	1.35685	1.04712	1.66667	0.680272	0.856793	0.294118	0.268097	1.03093	0.675676	2.28758	0.524476	1.42045	0.547445	0.302115	0.529568
chr3-139504855-140504854	1.16279	1.97628	1.07212	0	0.922874	1.1976	2.2082	1.80505	1.3986	1.43885	1.10294	2.97619	0.996016	1.03448	2.07957
chr3-140504855-141504854	0.815217	0.77821	1.01758	1.42857	1.02968	0.606061	1.08992	0.996678	0.634921	0.341297	0.753296	0.597015	0.78125	0	0.651997
chr3-141504855-142504854	0.991501	1.27042	0.98912	0.337838	0.651659	0.271003	0.847458	0.347222	0.934579	0	0.71048	0	0.93985	0	0.817439
chr3-142504855-143504854	1.02339	0.364299	0.851466	0.673401	0.694444	0.634921	1.15607	1.44928	1.60256	0.389105	0.943396	0.260417	0.948767	0	0.541516
chr3-143504855-144504854	1.59884	0.875657	0.831601	0.735294	0.519143	0.597015	0.647249	2.4735	1.13636	1.17188	2.04461	1.24611	1.47992	0.309598	0.462107
chr3-144504855-145504854	1.01156	1.54143	1.45631	1.43885	1.3986	1.18343	1.4245	2.75862	0.404858	1.14943	1.50376	0.308642	0.910747	2.4735	2.00913
chr3-145504855-146504854	1.49925	0.735294	1.3766	2.00669	1.12957	1.0274	0.636943	1.87266	3.26531	0.823045	3.05499	0.955414	0.575816	1.6835	1.41243
chr3-146504855-147504854	2.09268	0.94518	1.60985	2.42915	1.83366	1.65746	2.92398	2.91971	2	3.74532	3.60531	3.26797	2.41636	2.01342	2.95434
chr3-147504855-148504854	1.86782	1.4733	1.49953	0.711744	1.67001	2.43161	2.3569	1.55642	2.1097	1.2766	2.30326	1.26183	1.79283	1.94175	2.15356
chr3-148504855-149504854	2.15208	0.915751	0.749766	1.35135	0.737101	0.30303	0	1.42857	2.23881	1.72414	0.525394	0.297619	1.33333	0.9375	0.813743
chr3-149504855-150504854	0.869565	2.01097	0.746269	0.70922	0.719895	0.555556	0.30303	1.02389	1.02041	1.77936	0.37594	1.15607	0.394477	0.617284	1.19556
chr3-150504855-151504854	1.24481	0.94518	1.12782	1.59744	0.792079	0	0.597015	2.13523	2.15827	1.42349	0.377358	0.324675	0.601202	0.974026	1.21212
chr3-151504855-152504854	0.584795	1.75097	1.12676	0.320513	1.15098	0.302115	1.2012	0.766284	0.380228	1.16279	0.379507	1.27389	1.2024	1.52439	0.636943
chr3-152504855-153504854	0.542741	1.10497	1.30964	1.10701	1.25471	0.638978	1.20482	1.09489	2.39044	0.348432	0.585938	0.687285	0.606061	0	0.942588
chr3-153504855-154504854	0.622084	0.963391	1.11214	0.384615	0.988142	0.645161	0.651466	3.01887	0.396825	2.5641	0.185874	2.12121	0.410678	0.653595	0.783972
chr3-154504855-155504854	1.01744	0.555556	1.87747	0.694444	1.44452	0.307692	0.890208	0.390625	0.409836	1.0453	1.33333	0.813008	0.571429	0.722022	1.0772
chr3-155504855-156504854	0.291545	2.14844	0.977517	0	0.620732	0.909091	0.591716	1.28617	1.16279	0.384615	1.13852	0	1.62602	0.887574	1.08696
chr3-156504855-157504854	1.01892	1.1215	0.982318	0.37037	1.00313	0.626959	0.3125	1.49813	0.401606	1.86567	0.897666	1.25392	0.731261	0	0.431406
chr3-158504855-159504854	1.1976	1.77866	0.8	0.689655	0.84088	0.636943	0.882353	1.08696	0.684932	1.48148	1.35659	1.0274	1.39442	0.355872	0.8726
chr3-159504855-160504854	0.813008	1.31827	1.21609	1.06383	0.636537	0.84507	0	1.02389	0.961538	1.04895	0.547445	0.626959	0.542495	0.306748	0.519031
chr3-160504855-161504854	1.37741	1.69811	0.931966	0.344828	0.871898	0.925926	0.630915	2.25564	1.40845	0.790514	0.541516	0.955414	0.824742	1.1194	0.638104
chr3-161504855-162504854	1.80995	2.27273	1.31827	1.05263	2.12061	1.15274	1.65563	4.5082	1.24481	3.48432	2.06379	2.77778	1.002	1.21581	2.06363
chr3-162504855-163504854	0.561798	0.544465	1.59774	0	2.17244	2.19436	1.86916	1.19048	4.03226	1.48148	1.78571	3.46821	2.36686	4.27632	2.52613
chr3-163504855-164504854	1.01302	0.792079	1.59363	0.371747	1.97548	0.977199	1.18694	2.38095	1.04895	0.796813	1.16505	3.38983	2.00401	1.97368	1.05634
chr3-164504855-165504854	0.980392	0.724638	0.78125	1.48148	1.98358	0.890208	2.18069	1.52091	1.97628	2.50896	2.0284	1.3468	2.1097	2.64901	2.10816
