Bin	pooled_low_Mutant	TCGA-BT-A3PJ	pooled_low_WT	TCGA-BT-A20T	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr3-130504855-131504854	0.743494	0.815217	0.552792	0.784314	1.21655	1.3587	0.869565	0.553097	1.15108	1.08893	1.42232
chr3-131504855-132504854	1.14943	1.08499	0.72314	0.819672	1.58311	1.30208	0.955414	0.21978	1.32548	1.21951	1.48305
chr3-133504855-134504854	0.594059	0.642792	1.06383	1.07095	1.36612	1.13422	1.39665	0.328587	1.08401	0.518135	0.903614
chr3-134504855-135504854	0.759013	0.801425	0.963082	1.02302	2.33645	0.80573	1.66667	0.737619	1.17302	1.77936	1.56413
chr3-137504855-138504854	1.68856	0.62167	1.00056	1.18734	0	1.25847	0.80429	0.783875	1.22888	0.847458	1.62107
chr3-138504855-139504854	0.383142	1.11628	1.28492	0.428571	1.35501	1.33097	1.10497	0.55371	1.07198	1.03986	1.222
chr3-139504855-140504854	1.02459	1.0929	1.50943	1.40127	0.472813	1.41643	0.549451	0.847458	0.282087	0.85034	0.614125
chr3-140504855-141504854	0.909091	1.44092	0.785193	1.29702	0.522193	1.47929	1.47493	1.2848	1.0687	1.27389	1.44628
chr3-141504855-142504854	0.575816	1.06195	1.1325	1.08992	2.28426	1.57791	0.662252	1.37773	1.0479	0.902527	1.27796
chr3-142504855-143504854	0.573614	1.73516	0.891453	0.97629	0.744417	1.45455	0.890208	1.14823	1.05105	0.847458	1.83861
chr3-143504855-144504854	0.579151	1.66359	1.22735	1.23288	0.992556	1.40581	1.7192	0.218103	1.97269	0.831947	1.27524
chr3-144504855-145504854	0.773694	1.40056	1.64866	0.779221	1.03627	1.28458	1.18343	0.663717	0.461538	1.42096	1.33779
chr3-145504855-146504854	0.591716	0.966184	0.813449	0.805369	1.65094	0.570342	1.16618	1.02623	0.447761	0.707965	1.10254
chr3-146504855-147504854	1.24334	0.758294	2.14811	1.57143	0.692841	1.33843	1.11732	0.94451	1.70543	0.558659	1.04275
chr3-147504855-148504854	0.558659	1.2381	0.911528	0.547945	1.7199	0.670498	0.615385	1.25858	1.17302	1.08696	1.89076
chr3-148504855-149504854	1.27737	1.06572	1.01408	0.77821	1.17096	1.32827	1.43678	0.558036	1.19225	0.535714	0.869565
chr3-149504855-150504854	0.575816	1.39616	1.3567	0.915033	0.543478	1.19048	0.623053	0.922722	0.906344	1.73913	1.27119
chr3-150504855-151504854	1.10092	1.25483	0.670017	0.833333	1.17647	0.845865	2.45614	1.44124	0.890208	0.707965	0.732984
chr3-151504855-152504854	1.28755	1.2939	0.927948	1.24138	1.44231	0.451671	1.2945	1.69683	1.08359	1.06762	0.845666
chr3-152504855-153504854	0.391389	1.18721	1.27002	0.922266	0.522193	0.967118	1.41243	0.622407	1.16618	0.477707	1.34436
chr3-153504855-154504854	1.77866	1.16697	1.27072	0.847458	2.40964	1.03578	0.588235	1.03093	0.849858	0.93985	0.595829
chr3-154504855-155504854	1.58451	0.526316	0.884467	1.47651	1.49626	1.34228	1.69492	0.905433	1.94611	0.739372	0.493583
chr3-155504855-156504854	1.10497	1.11317	1.02987	0.777202	0.229885	1.05566	0.864553	1.08342	1.16618	0	0.816327
chr3-156504855-157504854	0.77821	0.983021	1.57215	0.408719	2.1327	1.4733	2.32558	0.717949	0.70922	1.13208	1.20846
chr3-158504855-159504854	0.929368	1.15865	0.745474	0.533333	1.05541	0.98912	0.793651	1.07296	0.440529	0.892857	0.743889
chr3-159504855-160504854	1.21212	1.42586	0.890373	1.3459	1.5625	1.03189	0.296736	1.21951	0.596125	1.78571	0.857449
chr3-160504855-161504854	0.182482	1.41509	1.29102	0.977654	0.238095	0.820419	1.01351	1.23735	1.9774	1.21317	1.58562
chr3-161504855-162504854	1.06157	0.728597	1.05205	1.60428	1.24378	0.922509	1.18694	1.36364	1.24611	1.08108	0.827301
chr3-162504855-163504854	1.8711	0.837209	1.74927	1.12518	2.15633	1.47203	1.15607	1.08932	1.55148	1.0929	1.21012
chr3-163504855-164504854	0.994036	1.28795	1.20898	1.43791	1.49626	0.982318	1.02389	0.896861	0.927357	1.07335	0.992282
chr3-164504855-165504854	0.891266	0.470367	1.15009	0.26455	0.242718	0.192123	0.630915	1.62225	1.04948	0.556586	2.15311
chr3-165504855-166504854	0.938086	0.678295	1.68161	1.26582	1.6129	0.745573	0.550964	1.47895	0.726744	0.574713	1.06496
chr3-166504855-167504854	0.95057	0.342759	0.763359	1.34409	1.16822	1.03774	0.949367	0.917431	1.21766	1.41593	1.86916
chr3-167504855-168504854	0.720721	1.2844	1.88172	1.06809	1.25313	0.609225	0.278552	0.760043	1.20846	0.665557	1.29741
chr3-168504855-169504854	0.560748	1.40977	0.871586	1.19048	0.438596	0.645756	1.51515	0.865801	0.867052	0.371058	0.703518
chr3-169504855-170504854	0.767754	0.98832	1.46479	0.811908	0.49505	1.37868	0.828729	0.957447	0.542741	1.2939	2.0585
chr3-170504855-171504854	1.12994	0.99728	1.2234	0.284495	1.26904	0.704846	0.617284	0.657174	0.601504	0.516351	0.902708
chr3-171504855-172504854	0.372439	1.68856	0.985761	0.810811	0.253807	2.15475	0.287356	1.46067	0.433526	0.338983	1.32248
chr3-172504855-173504854	1.0352	1.09705	0.775194	1.06667	1.07527	1.05163	1.52439	1.17899	0.573888	1.25899	1.24352
chr3-173504855-174504854	0.817996	0.714924	1.87225	1.0043	0.241546	0.995025	0	1.8143	1.14613	0.390625	1.16897
chr3-175504855-176504854	1.08893	0.78329	1.27424	0.658762	1.54242	0.444444	0.80429	1.66113	1.63447	0.700525	0.806452
chr3-176504855-177504854	1.11111	0.797166	0.92947	0.935829	0.980392	1.44231	0.675676	0.976139	0.868307	0.348432	1.7801
chr3-177504855-178504854	1.30112	0.440141	1.5352	0.94086	1.53846	0.984781	1.10193	1.25	1.44928	0.525394	1.29353
chr3-178504855-179504854	1.2024	0.549954	0.950872	0.97493	1.06383	0.929368	0.623053	1.33779	1.40056	0.834725	1.34298
chr3-179504855-180504854	0.728597	1.09389	1.46899	0.843882	0.773196	1.17329	1.51976	1.19435	1.54799	0.355872	1.88088
chr3-180504855-181504854	1.1976	1.30095	0.967008	0.650195	1.0101	0.856327	1.16618	1.02857	1.01449	0.88968	0.892857
chr3-181504855-182504854	1.54143	0.659134	1.55383	0.787402	0.478469	0.465549	0.607903	1.3306	2.14067	0.868056	1.49573
chr3-182504855-183504854	1.45985	0.972591	0.767965	0.544959	1.95599	1.16732	0.914634	1.02041	0.57971	2.16216	2.09424
chr3-183504855-184504854	1.16279	0.990099	0.88845	1.53061	1.16009	1.1236	2.36686	1.84544	0.715308	0.326797	1.63767
chr3-184504855-185504854	1.45191	1.00457	0.88741	1.17955	1.0101	0.678952	0.884956	0.689655	1.5625	0.851789	0.985761
chr3-185504855-186504854	1.53551	0.827967	1.00053	1.13154	1.87793	1.4218	1.69492	1.5748	0.60241	1.70358	0.909091
chr3-186504855-187504854	0.502513	0.858369	1.19344	1.30719	0.879121	1.04167	1.16618	2.26757	1.28755	0.851789	1.16732
chr3-187504855-188504854	1.06952	1.21107	0.669758	1.18265	2.5	1.16505	1.34771	0.977199	1.49051	1.85185	0.626959
chr3-188504855-189504854	1.28205	0.271248	0.615557	0.807537	1.02828	1.39494	1.14286	0.734523	0.285307	1.71233	1.14345
chr3-189504855-190504854	1.63636	1.93277	1.31219	0.797872	0.700935	1.17073	0.78329	0.723888	0.987306	1.61871	2.18069
chr3-190504855-191504854	0.95057	0.744879	1.10497	0.97629	1.21951	0.864553	1.78042	1.52225	0	0.959693	0.944386
chr3-191504855-192504854	0.373832	1.08597	1.30238	1.11576	2.01005	0.964067	1.35501	1.69133	1.0043	0.742115	1.6983
chr3-192504855-193504854	0.530035	0.895255	0.701944	0.961538	1.24069	0.667939	0.283286	1.02669	1.39276	1.01695	0.746965
chr3-193504855-194504854	1.77936	1.09244	0.883978	1.18577	0.462963	0.97371	0.578035	0.554324	0.937082	0.692042	0.796813
chr4-2010001-3010000	1.10497	3.20151	0.905218	0.942127	1.45631	1.05465	0.309598	1.30719	2.0155	1.30354	0.980392
chr4-5010001-6010000	0.894454	1.03093	0.692595	1.86418	1.15473	1.01103	1.16618	1.1879	0.703235	0.377358	0.99108
chr4-6010001-7010000	0.814664	1.11492	0.849257	0.823045	1.44928	1.36319	1.01523	0.764192	0.736377	0.169492	1.2474
chr4-7010001-8010000	0.743494	1.03093	0.648999	0.262812	1.2285	1.8393	0.879765	1.07181	0.878477	0.880282	0.816327
chr4-10010001-11010000	0.822368	0.705467	1.03486	1.41388	2.32558	0.797872	0.797872	0.417101	1.65746	0.350877	0.882353
chr4-11010001-12010000	0.71048	1.27011	0.81389	1.07672	0.719424	1.5859	2.97297	1.62767	0.670241	0.508475	0.402414
chr4-12010001-13010000	1.2844	1.07239	0.630583	1.33511	1.24069	0.737327	0.903614	1.02881	1.66436	1.46819	0.909091
chr4-13010001-14010000	0.389864	0.825688	1.56587	0.564175	2.11082	1.1257	0.842697	1.23077	1.28023	1.27273	0.796813
chr4-14010001-15010000	0.519031	1.3181	1.20735	1.68394	1.67064	0.809353	0.598802	0.95339	1.28205	0.688468	1.01112
chr4-15010001-16010000	1.31086	1.35478	0.655022	0.728155	0.261097	0.570885	1.13636	0.947368	1.2894	0.865052	0.809717
chr4-16010001-17010000	1.01215	0.933786	1.48189	2.06452	0.755668	1.14068	1.44928	1.22631	0.865801	1.08893	0.796813
chr4-17010001-18010000	0.550459	0.980392	1.20746	1.01394	1.55844	0.643974	0	1.54321	1.20482	0.909091	1.25261
chr4-18010001-19010000	0.95057	1.35922	1.31996	2.49307	1.80879	0.793651	0.621118	1.88482	0.964187	1.24777	1.44033
chr4-19010001-20010000	1.47874	2.51938	1.50754	2.28245	2.8133	0.827967	2.04678	1.34529	1.16618	1.0772	1.25786
chr4-20010001-21010000	1.52381	1.18182	0.49505	1.75676	1.5	0.922509	1.6	0.644468	1.51745	1.0929	1.18153
chr4-21010001-22010000	0.980392	1.35135	1.22863	2.90237	1.44231	0.790861	1.18694	1.40562	1.1396	0.56391	1.04712
chr4-22010001-23010000	0.181488	1.15146	0.940439	1.22449	1.76322	0.356506	0.849858	1.31579	1.74419	0.819672	1.07212
chr4-23010001-24010000	0.963391	1.51786	0.719027	0.849858	1.78571	0.788091	0.887574	1.26183	0.699301	1.00167	0.898204
chr4-24010001-25010000	0.524476	0.990991	0.968784	0.984529	1.21951	0.562852	0.813008	1.16156	1.51724	1.63636	0.924025
chr4-25010001-26010000	0.917431	1.28645	0.533049	0.791557	0.520833	0.726612	2.47934	1.85996	1.01449	0.359066	0.839454
chr4-26010001-27010000	0.996016	2.68022	0.655022	1.4944	1.25313	0.804829	0.898204	1.09769	1.02941	0.679117	0.597015
chr4-27010001-28010000	1.19284	1.06289	1.15668	0.791557	1.2285	0.984781	1.80723	1.25918	0.985915	1.67286	1.22825
chr4-28010001-29010000	0.575816	1.0628	1.76337	1.44547	1.62037	0.282752	0.898204	1.59272	0.591716	1.8018	1.20879
chr4-29010001-30010000	1.38614	1.2987	1.44259	1.29032	2.51889	0.759734	1.83486	1.41921	1.48588	1.09091	0.645856
chr4-30010001-31010000	0.403226	1.0157	1.09951	1.77112	1.2987	0.548948	0.60241	1.57303	1.24827	0.763359	0.943396
chr4-31010001-32010000	1.42276	1.37255	0.997067	1.33511	0.740741	0.902708	0.591716	0.824499	0.777605	0.361011	1.43805
chr4-32010001-33010000	2.25873	0.618375	1.44844	1.24654	1.26904	0.589971	0.331126	0.769231	1.39535	0.756144	0.666667
chr4-33010001-34010000	1.77165	1.75115	1.21037	1.09439	2.26131	2.61682	1.51515	1.07759	1.41066	1.76991	1.47368
chr4-34010001-35010000	0.821355	1.11111	1.31815	1.07383	1.60428	0.775946	0	1.65563	1.03093	0.376648	0.769231
chr4-35010001-36010000	1.51515	1.10294	0.732807	0.969529	0.8	1.16279	1.22699	1.6185	0.755287	0.754717	0.659341
chr4-36010001-37010000	0.760456	0.454959	0.54407	0.524246	2.58398	1.62455	1.35501	1.63221	0.851064	1.80505	1.03306
chr4-37010001-38010000	0.583658	0.839552	1.02481	0.534045	1.16279	0.930233	2.88184	0.951374	1.28388	1.35593	0.55991
chr4-38010001-39010000	0.92081	1.75277	0.686378	0.821918	0.4914	1.08893	1.2945	0.818833	0.30722	1.52027	0.638298
chr4-41010001-42010000	0.551471	1.42857	0.659341	0.91623	0.992556	1.39442	1.85759	0.956429	1.17994	0.551471	1.00402
chr4-42010001-43010000	1.49254	1.15658	1.02925	0.780234	1.73697	0.990991	1.79104	1.18153	1.34328	0.700525	0.715015
chr4-43010001-44010000	1.2939	0.99278	1.44044	1.49864	2.11765	1.21382	0.561798	0.99889	0.701262	1.55979	0.617284
chr4-44010001-45010000	0.60241	1.43498	1.30238	1.18734	0.950119	1.02996	0.593472	1.17773	1.14123	1.3308	1.05932
chr4-45010001-46010000	0.988142	1.069	1.33955	1.55642	1.4218	1.2218	2.6393	1.61105	2.21566	1.13636	0.909091
chr4-46010001-47010000	1.19048	1.17754	1.35211	1.36139	1.65746	0.940734	0.831025	1.36519	0.914634	1.07335	1.34436
chr4-47010001-48010000	0.970874	0.469484	0.769654	1.46667	2.15827	1.3739	0.862069	1.69875	1.47059	0.884956	0.958466
chr4-48010001-49010000	0.587084	1.3369	1.29724	1.31406	0.485437	0.571429	1.45349	1.48462	1.39535	0.17762	0.880088
chr4-54660118-55660117	1.13636	1.18721	0.828272	0.562588	0.251889	1.34615	0.903614	1.50538	1.01156	0.84317	0.609137
chr4-55660118-56660117	1.2939	1.50576	0.853728	1.59574	1.01523	1.42721	0.289017	0.876232	0.287356	1.82724	0.717949
chr4-56660118-57660117	1.16054	1.64684	0.836587	0.512821	0	1.59774	0.306748	1.31435	1.15108	0.848896	0.945378
chr4-58660118-59660117	1.36986	1.66667	1.01466	1.38889	2.61097	1.05263	1.23839	1.693	0.884956	0.922509	1.59272
chr4-60660118-61660117	0.790514	1.27042	1.29412	1.37741	0.925926	1.18694	1.15607	2.14592	0.572246	1.55172	0.732984
chr4-61660118-62660117	1.14068	1.43678	1.6562	1.64835	2.31959	1.1846	0.909091	1.30152	0.57971	1.4652	0.96463
chr4-62660118-63660117	0.735294	1.74632	1.7192	0.952381	0.755668	1.11214	1.59744	1.40541	1.67173	1.22164	1.0978
chr4-63660118-64660117	1.81818	1.89215	1.57068	1.14613	1.67064	0.780488	1.51057	1.7	1.16448	0.880282	1.43172
chr4-64660118-65660117	1.40562	1.48285	1.50784	1.46667	1.56658	0.4995	0.903614	1.6568	1.49254	0.371058	1.30152
chr4-65660118-66660117	0.816327	1.86275	1.6338	1.98675	1.25313	1.03774	1.49254	0.848356	1.03858	0.695652	1.61987
chr4-66660118-67660117	2.11132	1.15053	1.94444	2.11082	0.968523	0.890208	2.23464	0.91954	1.78838	0.380952	0.218341
chr4-67660118-68660117	1.41129	0.95986	1.30682	1.19205	1.01523	1.02804	0.625	1.23711	0.766871	0.378072	0.938478
chr4-68660118-69660117	1.0101	0.762631	1.26304	2.24404	1.05541	0.925926	0.613497	0.732984	0.57971	0.995025	0.856531
chr4-70660118-71660117	0.831601	0.738689	0.821918	1.40845	0.520833	1.03189	1.31579	0.87146	0.884956	1.08499	1.1236
chr4-71660118-72660117	0.539568	1.00548	1.35211	0.667557	1.80412	1.62602	0	1.60772	0.572246	0.857633	1.1259
chr4-72660118-73660117	1.16054	0.715564	0.895355	0.268097	0.518135	1.65289	2.16049	1.17773	1.16788	0.512821	0.62435
chr4-73660118-74660117	1.72414	0.809353	0.652174	1.11576	0.487805	0.822669	1.59744	1.4333	1.54799	0.687285	0.813835
chr4-76660118-77660117	0.572519	0.87184	0.889878	1.44168	1.63934	1.51803	0.540541	0.902935	0.900901	0.847458	0.691017
chr4-77660118-78660117	0.185529	1.08992	1.28707	0.798935	0.761421	1.28913	1.21212	0.650054	1.2987	0.343643	0.766703
chr4-78660118-79660117	0.36036	1.44144	0.937155	0.522193	1.22549	0.849858	0.289017	1.13519	1.66415	0.487805	1.29171
chr4-79660118-80660117	0.631579	1.52091	1.0158	0.291121	0.271003	1.23223	0.306748	1.30152	0.464396	1.12782	0.609756
chr4-80660118-81660117	1.13852	1.06486	1.06502	1.01892	1.65877	1.11628	0.597015	1.44444	0.746269	0.544465	1.17396
chr4-81660118-82660117	0.671141	1.30841	0.788288	0.507614	1.31234	1.14504	1.28617	0.877193	0.484653	0.509338	1.1236
chr4-82660118-83660117	0.373832	0.931099	1.22087	0.97629	1.01266	0.384246	0	1.0929	0.882353	0.518135	0.912779
chr4-83660118-84660117	1.26316	0.687876	0.960995	1.11111	0.533333	1.04862	0.854701	0.995575	0.766871	1.93237	1.32518
chr4-84660118-85660117	0.905797	1.08206	1.04548	1.38696	1.02564	0.767018	1.50602	1.76991	1.40845	0.757576	0.30426
chr4-85660118-86660117	1.97239	0.615114	1.00211	1.65975	1.0101	1.07527	0.906344	1.87019	1.00865	0.369686	0.505051
chr4-86660118-87660117	0.601202	1.64234	0.573394	0.862069	1.27226	1.11111	1.13636	1.34378	1.1544	1.4652	1.20614
chr4-87660118-88660117	1.34615	0.572519	1.12782	1.983	1.04167	0.998185	1.91083	1.55902	0.291121	0.550459	1.84237
chr4-88660118-89660117	0.767754	1.54125	1.21212	1.0929	0.25	1.03774	0.597015	1.38593	1.443	0.699301	0.835946
chr4-89660118-90660117	0.547445	1.33571	0.892857	0.413793	1.49893	0.588235	0.634921	0.647948	0.598802	0.368324	0.810537
chr4-90660118-91660117	2.41449	0.76661	0.741586	0.970874	0.255102	1.08588	1.37931	1.36674	1.1782	0.378788	0.752688
chr4-91660118-92660117	0.582524	1.3876	0.947867	1.0929	0.959233	0.591716	1.44509	0.78125	0.983607	0.707965	0.860215
chr4-92660118-93660117	0.898876	0.464684	1.02623	1.48649	0.819672	1.40562	2.23464	1.80791	0.560224	0.355872	0.956429
chr4-94660118-95660117	0.372439	0.976562	1.05088	0.912647	1.37741	1.16167	1.2012	0.91638	1.52672	0.543478	0.524659
chr4-95660118-96660117	0.380952	1.19926	0.99283	1.00125	0.738916	1.03774	0.852273	1.06724	1.26582	0.767754	0.625
chr4-96660118-97660117	0.557621	1.70863	1.08077	1.31406	1.27551	1.33715	1.11111	1.80791	1.43084	0.359712	1.15911
chr4-97660118-98660117	1.09091	1.09689	1.14548	3.125	1.67866	1.51057	0.299401	1.99557	1.17474	1.01695	1.21704
chr4-98660118-99660117	1.3308	0.896057	0.941828	1.04167	0.26178	0.56338	0.869565	0.766703	0.868307	0.694444	0.429185
chr4-99660118-100660117	1.47059	1.23023	1.3577	1.06525	0.490196	1.12994	1.25392	0.876232	0.26738	0.559701	0.821355
chr4-100660118-101660117	0.938086	0.817439	1.06132	1.19681	1.61725	1.55189	1.63934	1.47524	0.748503	0.378788	1.23077
chr4-101660118-102660117	1.45228	0.972763	0.685323	1.4531	0.97561	0.979432	0.824176	0.987925	1.61031	0.878735	0.610376
chr4-102660118-103660117	1.15607	1.1324	0.703463	1.1734	1.97044	1.09489	0.909091	1.60944	0.457317	0.744879	1.04275
chr4-104660118-105660117	0.584795	1.2218	0.670391	1.75913	0.520833	1.13744	2.07715	1.78971	1.1236	0.537634	1.26984
chr4-105660118-106660117	1.51229	1.56827	0.940265	1.53203	0.757576	1.21382	1.11421	0.311203	0.440529	1.01695	0.41365
chr4-106660118-107660117	1.12782	0.971731	0.860215	1.21951	1.17371	1.01103	0.269542	1.19177	0.979021	0.687285	1.06157
chr4-107660118-108660117	1.75781	1.17754	0.885936	1.27119	1.79949	0.647549	0.903614	0.862999	0.704225	0.362976	0.938478
chr4-108660118-109660117	1.05485	0.971731	1.1811	1.59574	1.00503	1.19157	2.47678	1.40237	1.49701	0.980392	0.852878
chr4-109660118-110660117	0.716846	0.853081	1.16796	1.28205	0.277008	1.06383	2.2792	1.36519	1.34731	0.51458	0.759219
chr4-110660118-111660117	0.567108	0.711744	1.12676	0.543478	0.733496	0.933707	0.943396	1.23967	1.08696	1.24334	0.395648
chr4-111660118-112660117	0.393701	1.04962	0.995899	1.3587	0.719424	1.09127	1.6129	0.586166	1.05422	0.693241	0.538793
chr4-112660118-113660117	0.626305	0.27959	1.03093	1.0582	1.31579	1.55109	0.58309	1.11607	0.994318	0.583658	0.736842
chr4-113660118-114660117	0.557621	1.17967	0.820569	1.7663	1.5	1.31209	0.898204	2.02343	1.13314	0.328947	0.994475
chr4-114660118-115660117	0.842105	0.721371	0.807382	1.34953	1.55844	1.42721	0.529101	1.60367	1.2012	0.53286	0.919305
chr4-115660118-116660117	0.589391	1.25847	1.31129	1.19225	1.44928	1.33971	0.568182	1.93548	1.13636	0.970874	0.888889
chr4-116660118-117660117	1.5534	1.02612	1.11896	0.829876	1.60858	1.05973	1.15274	1.68269	1.0479	0.931099	1.20219
chr4-117660118-118660117	1.39165	1.01852	1.86155	0.668449	2.14477	1.13208	0.970874	1.02157	1.7991	0.722022	0.461894
chr4-120660118-121660117	0.94697	0.733272	0.854214	0.927152	0.518135	0.816697	1.24069	0.638978	1.03397	1.01351	0.530223
chr4-121660118-122660117	1.06762	1.21951	0.482057	0.765306	1.03093	0.632911	0.560224	0.812065	1.1994	0.94697	0.616016
chr4-122660118-123660117	0.513699	1.43627	0.499168	1.21951	0.71599	0.648749	1.85759	0.431034	1.36778	1.3308	0.724638
chr4-123660118-124660117	1.2963	1.39165	1.1583	0.512821	1.38889	2.1611	1.92837	1.19956	1.15108	1.92644	0.990099
chr4-124660118-125660117	1.0142	0.786713	0.34622	0.615764	1.06952	2.03095	1.12676	0.628272	0.768049	0.351494	1.15053
chr4-125660118-126660117	1.01215	0.974314	1.16618	1.14504	0.473934	1.25483	1.00671	1.16822	1.25196	0.362319	0.728408
chr4-126660118-127660117	0.560748	0.549954	1.08696	1.19205	1.25945	1.00733	2.09581	1.28806	1.02941	1.84502	1.34436
chr4-127660118-128660117	0.754717	1.2299	0.869093	0.80429	1.5544	0.855513	3.39506	1.5625	0.729927	1.18644	1.22324
chr4-129660118-130660117	0.824742	1.37112	1.28137	1.11576	1.0101	1.26582	0.847458	1.2987	0.763359	0.905797	0.961538
chr4-130660118-131660117	1.0395	1.56709	1.05322	1.54712	0.478469	0.902527	0.533333	1.12486	1.01449	0.746269	0.925926
chr4-131660118-132660117	0.881057	0.796813	1.38427	0.827586	1.32275	0.60423	2.86624	0.906002	0.881057	0.556586	0.941423
chr4-133660118-134660117	1.766	1.15163	1.78469	0.991501	0.769231	0.924025	1.47059	1.03734	0.578035	1.56863	1.16034
chr4-134660118-135660117	1.5873	1.4437	1.17578	1.64609	0.534759	1.80095	1.76991	1.79574	1.61765	0.182149	1.04408
chr4-135660118-136660117	1.32325	0.832562	1.35135	1.21786	1.34048	1.40581	2.16718	1.06383	1.35952	0.356506	1.88889
chr4-136660118-137660117	0.819672	0.862069	0.890208	0.964187	1.31234	0.8867	1.34771	1.79775	0.574713	1.341	1.19695
chr4-137660118-138660117	1.2963	1.29991	1.55083	1.12835	1.25	0.859599	0.588235	0.844773	0.723589	0.561798	0.791855
chr4-138660118-139660117	1.04603	0.515021	0.440529	1.57895	1.03896	0.959693	0.591716	2.11416	0.453172	0.348432	0.590551
chr4-139660118-140660117	0.957854	1.25	1.33905	2.01342	1.49254	1.10906	0.958466	0.789177	0.727802	0.372439	0.845666
chr4-140660118-141660117	1.78926	1.44231	1.12661	0.662252	0.534759	0.90009	1.85759	1.02389	1.5493	0.537634	1.30152
chr4-141660118-142660117	0.934579	0.628931	0.937672	1.53846	0.954654	1.08303	0.677966	1.26183	1.69014	0.333333	1.08108
chr4-142660118-143660117	0.557621	0.802139	0.382723	0.27027	1.21359	1.56556	1.0989	0.632911	0.461538	1.23239	0.919305
chr4-143660118-144660117	0.826446	0.440141	1.24661	0.536193	0.240385	1.96271	2.53165	0.757576	0.582242	0.651466	0.945378
chr4-146660118-147660117	1.19284	1.06101	1.05263	0.927152	1.52672	1.11421	0.607903	0.769231	1.2931	0.34188	0.311526
chr4-147660118-148660117	1.0772	1.0397	0.966702	2.1398	0.8	0.727934	0	1.17899	0.988701	0.355872	0.978261
chr4-148660118-149660117	0.739372	1.25899	1.63361	0.887199	0.75188	1.02612	0.647249	0.325027	1.74927	0.188679	0.551268
chr4-149660118-150660117	0.404858	0.725295	0.882029	1.19205	1.64384	1.03578	1.09589	1.34831	1.48588	0.53286	0.511247
chr4-150660118-151660117	1.16054	1.44231	1.43021	0.835655	0.982801	2.33236	3.14286	0.824742	0.810373	0.347826	0.518135
