Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A1AE	TCGA-DK-A3IL	TCGA-FD-A3N6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr21-22288130-23288129	1.51685	0.900901	1.53728	0.921659	1.56807	2.5641	1.36116	0.961538	1.76991	1.71569	2.02247	1.4038	1.50502	2.43902	1.79775	1.73776	3.30969	3.16302	2.65879
chr21-23288130-24288129	1.44284	1.86441	1.58228	1.23457	1.89504	4.6332	1.42315	0	1.64425	1.36109	2.62009	1.90641	1.79211	2.86299	3.3557	1.88976	4.28894	2.09945	2.47893
chr21-24288130-25288129	1.69205	2.52976	1.8254	0.902935	3.09798	2.81955	2.78552	1.06383	2.18023	1.37652	2.12314	1.8936	1.52413	4.05728	1.66667	2.57649	4.59519	2.20418	2.79472
chr21-25288130-26288129	1.18177	2.12766	1.56379	1.4218	1.97802	4.15094	2.4952	0.712589	2.94118	1.48322	1.2024	2.57778	2.27848	3.6855	1.30719	2.58752	4.41501	2.16685	3.13725
chr21-26288130-27288129	1.11919	1.18168	1.19048	1.01523	1.5884	2.36364	2.11592	1.10619	1.48588	1.15652	0.39604	1.68492	2.34899	2.73349	0.630252	1.20301	2.07469	2.43056	2.30576
chr21-27288130-28288129	1.29944	0.696379	1.6129	0.258398	1.28571	1.34357	1.38648	0.43573	1.24654	0.765111	0.819672	0.937766	1.73092	1.55902	1.07296	1.23457	1.30719	1.35747	1.26168
chr21-28288130-29288129	1.04683	1.07692	1.38996	0.248139	0.950441	2.13904	1.53551	0.458716	1.78306	0.677201	1.77165	1.79795	1.00251	0.968523	0.828157	0.972447	1.69492	0.780379	1.62679
chr21-29288130-30288129	1.70068	1.49925	1.42292	0.232558	1.47992	1.38067	1.04068	0.479616	0.894188	1.15207	0.963391	1.17253	1.35708	0.441501	0.674157	1.09034	0.456621	0.470035	1.15527
chr21-30288130-31288129	1.02371	1.49701	0.556439	0.468384	0.808625	2.31214	0.637523	0.221729	1.57368	1.39319	1.99203	1.33929	1.26904	0.757576	0.400802	0.3125	0.484262	1.18026	1.25604
chr21-31288130-32288129	1.27494	1.82371	0.538876	0.968523	1.13234	2.47619	1.45985	1.37615	0.884956	1.32296	1.0395	2.17202	1.62811	2.12264	0.595238	2.31481	0.909091	2.1978	1.71317
chr21-32288130-33288129	1.46025	1.01597	1.19048	1.48883	0.727032	2.8463	0.900901	0.4662	0.998752	1.12613	1.19522	1.39688	0.940439	0.829876	1.08225	0.585652	0.845666	1.94508	0.914495
chr21-33288130-34288129	1.14566	0.696379	0.955882	1.19904	0.548446	0.568182	0.554529	0.428266	0.256739	0.894188	1.0142	1.36109	0.555556	0.689655	1.09649	0.71736	1.02249	1.31579	0.720807
chr21-34288130-35288129	1.30364	1.34953	0.866824	0.78329	0.71475	1.47874	1.42476	0	1.4885	2.82528	0.40568	0.511509	0.859107	0.652174	1.83299	0.713267	1.01626	1.05042	1.00865
chr21-35288130-36288129	0.749465	1.33333	1.03017	0.898876	1.04235	1.09091	1.02326	0	0.434153	1.57421	0.604839	1.57676	0.706991	0.694444	1.72786	0.977654	0	1.43014	1.04019
chr21-37288130-38288129	1.52632	1.89959	0.984848	0.218818	1.00402	0.711744	1.55109	0.409836	0.274348	1.63205	0.180832	1.88216	0.844206	0	0	0.55788	0.401606	1.26147	1.24666
chr21-38288130-39288129	1.17647	0.554017	1.90694	0.235849	0.798935	2.50447	1.38122	0.440529	0.293686	0.945626	1.98807	0.717703	0.970089	0.675676	0.843882	1.40252	0.616016	0.697674	0.875486
chr21-39288130-40288129	1.59428	1.14449	0.815661	0.22779	1.23372	0.520833	0.704225	0.227273	0.131752	0.894855	0.570342	1.6116	0.63593	1.90931	0.623701	1.14379	0.452489	0.677201	0.603528
chr21-40288130-41288129	1.11524	0.281294	1.1839	0.634249	1.37255	0.874126	0.539568	0.7109	0.674764	1.47493	0.582524	1.55993	0.3108	0.923788	0.8	0.304878	0	0.700935	1.09005
chr21-41288130-42288129	0.783875	0.934579	1.33753	0	1.61064	1.38408	1.10803	0.681818	0.760456	1.59574	1.18577	1.16183	1.30399	1.14416	0.938086	1.83028	1.26316	1.00559	1.41102
chr21-43288130-44288129	0.969388	0.657895	1.41054	0.223714	1.3269	0.339559	0.648148	0.416667	0.625	0.845666	0.541516	0.650936	0.404204	0.660793	0.612245	0.947226	1.32075	0.747065	0.765421
chr21-45288130-46288129	0.981405	0.917431	1.49679	0.890869	0.797267	0.655738	0.526316	0.184162	0.685714	1.23547	0.588235	0.992556	0.796813	0.42735	1.39165	0.895141	0.626305	0.850159	1.54143
chr21-46288130-47288129	0.637281	0.371747	0.503235	0.632911	1.39057	0.837521	1.35257	0.396825	0.889878	0.977444	0.626305	0.992556	1.10323	1.02459	0	0.636132	0.772201	0.42061	1.46654
chr22-19000001-20000000	1.11483	1.86916	0.436364	1.81818	0.809465	0.171821	0.438212	0.412371	0.738916	1.7611	0.574713	1.39688	1.28721	0	0	0.998752	0	1.6835	0.991501
chr22-23000001-24000000	0.575314	0.447094	0.378215	0	0.713822	0.689655	0.965759	0.41841	0.933333	0.591279	0.384615	0.814332	0.896861	0.840336	1.36986	0.530504	0.20202	0.431034	0.552232
chr22-26000001-27000000	0.655022	1.14613	0.291758	0.787402	1.38626	0.535714	1.5	0.668151	0.609013	1.43472	1.11732	1.1655	0.694981	0.650759	0.217865	1.82328	0.201207	1.03842	0.755786
chr22-27000001-28000000	0.84122	0.140252	0.378215	0.220751	0.938086	0.368324	0.877193	1.53846	1.28388	0.725689	0.396825	1.13086	1.30168	1.64319	1.39165	1.45138	0	1.2318	1.594
chr22-28000001-29000000	0.814775	0.708215	0.859375	0.454545	0.3861	0.792079	0.178253	0	1.08992	1.8419	0.20284	1.06036	0.800641	0.4329	0.915332	0.576369	1.13636	0.444939	0.652985
chr22-30000001-31000000	1.3151	1.80055	0.878477	0.49505	0.702875	0.373134	0.958773	0.414079	1.29199	1.07836	1.75781	1.80328	0.910596	0.438596	1.02881	0.27972	0.775194	1.46067	0.822846
chr22-33000001-34000000	1.05764	2.17687	0.660793	0.462963	1.11549	1.09689	2.01932	0.867679	0.824176	1.33929	0.801603	1.47662	2.68075	0.235849	1.35922	1.11111	1.17647	0.650759	0.456413
chr22-34000001-35000000	1.24729	1.46413	0.476569	0.464037	0.625434	0.767754	1.07527	0.220751	1.1984	0.953029	0.808081	0.804505	1.05434	0.699301	1.15207	0.56899	0.835073	1.13122	0.666032
chr22-35000001-36000000	1.47757	3.53107	0.449102	0.433839	0.883152	1.07914	1.84049	0.222717	1.12202	0.566974	0.186567	0.798722	1.11199	0	0.40568	1.19048	0.843882	0.963597	0.478927
chr22-36000001-37000000	1.64399	1.7673	0.834598	1.37931	0.892288	0.160772	0.272727	0	0.373134	1.08275	0.760456	1.42744	1.03586	0.453515	0.788955	0.1443	1.5873	3.38428	0.788497
chr22-37000001-38000000	1.47679	1.07095	0.601504	0.225734	1.13365	0.859107	0.788782	0.608519	1.20746	0.669145	0.589391	0.796813	0.77821	0.41841	0.408998	0.664011	0.3861	1.24575	0.536433
chr22-39000001-40000000	1.29935	1.19363	0.493305	0	0.617665	0.863558	1.36635	0.410678	1.06257	1.27436	1.17417	0.938967	1.16099	0.44843	3.18949	0.397351	1.1194	0.417537	0.716204
chr22-40000001-41000000	1.65107	0.728863	0.661278	0.440529	0.995355	0.362319	0.451671	0	0.808625	0.733138	0.982318	0.72	0.929839	0.470588	0.998004	1.01302	0.652174	0.989011	0.906056
chr22-43000001-44000000	0.557103	1.06242	0.373692	0.434783	0.529412	0	1.32122	0.769231	0.761421	1.29683	0.8	1.57604	1.17647	0.431965	0.607287	1.6129	0.587084	0.528541	0.646651
chr22-44000001-45000000	0.604728	0.939597	0.444444	0.451467	1.02762	0.902527	1.25224	0.843882	1.24844	0.791367	1.5873	0.839631	1.36766	1.07527	0.992063	1.37741	0.972763	0.551876	0.475737
chr22-45000001-46000000	0.671488	1.22616	0.523169	0.212314	0.531915	0.362976	0.795053	0.59761	1.05541	1.17216	1.18343	1.83121	1.35243	0.421941	0.40404	1.00629	0.579151	0.85197	0.490196
chr22-46000001-47000000	1.298	1.25	0.661278	1.64271	1.28355	1.72414	1.13208	0.196078	1.05634	1.46945	0.386847	1.42022	0.85592	0.209644	1.222	0.774194	0.568182	0.916497	0.762674
chr22-47000001-48000000	0.589496	0.535475	0.387898	0.856531	0.933998	0.343053	1.66084	0	1.02828	1.0355	0.978474	0.803859	0.981194	0.835073	0.998004	1.06952	1.13208	0.547046	0.818882
chr22-48000001-49000000	0.371945	1.08696	0.510204	1.16009	1.67959	2.39852	2.17588	0.618557	1.88679	0.990099	1.49533	1.78427	0.96463	1.47368	1.57171	1.46843	1.00806	0.55371	1.80055
chr22-49000001-50000000	0.632911	0.917431	0.537222	2.42131	1.2593	1.52284	1.55963	0.613497	0.582751	1.56833	1.25	1.04839	1.3772	1.2024	1.50659	1.9337	0.515464	1.05263	1.39022
chr3-1010001-2010000	1.0039	1.82927	0.773994	2.66075	2.9799	2.44399	1.17647	1.33333	2.54372	0.619195	1.0395	1.27986	1.81969	2.46305	1.51844	1.10759	2.31579	1.89873	2.09125
chr3-2010001-3010000	0.641711	1.93906	0.873016	0.985222	1.2474	3.32681	1.62835	1.50376	1.49925	1.2003	1.88679	1.59933	2.95858	1.6092	1.25	1.41066	2.32558	1.23874	1.99905
chr3-3010001-4010000	1.07585	1.2987	0.868193	1.49626	0.696864	4.0856	0.973451	0.744417	1.2894	0.656455	0.760456	1.67504	1.29758	0.947867	1.39721	1.21029	1.10619	0.977995	0.974478
chr3-4010001-5010000	1.34916	0.928793	1.16099	1.55211	0.891632	0.519931	0.773861	0.241546	0.555556	0.971599	0.772201	0.940171	0.935374	1.62791	1.25	0.873362	0.639659	0.748663	0.489716
chr3-5010001-6010000	1.31435	1.38249	1.70279	2.46305	1.55721	0.594059	0.634058	1.39535	0.273224	1.65349	0.564972	0.869565	1.1466	0.223714	0.694444	1.07198	1.0917	0.532481	0.880196
chr3-6010001-7010000	1.43093	1.14286	1.19904	1.75439	1.83228	1.98915	1.1236	0.873362	1.36157	0.992366	0.788955	1.60473	1.39116	1.50862	2.2449	0.789889	1.26582	1.24575	0.948767
chr3-7010001-8010000	1.63842	1.30435	0.923077	1.65485	1.29693	1.86916	1.15248	0.714286	0.75643	1.59817	1.68421	0.992556	2.14521	0.487805	1.50862	1.74881	3.30969	1.53846	1.64011
chr3-8010001-9010000	1.00211	0.740741	0.76746	1.07239	0.825877	0.377358	1.05448	0.454545	0.834492	0.923077	0.775194	1.60128	0.996678	0.628931	0.952381	0.297619	1.0917	0.534188	1.20598
chr3-9010001-10010000	1.36612	0.965517	0.870942	1.12867	0.836551	0.336134	1.53846	0.779727	0.902062	1.08853	0.980392	1.11288	0.628437	0.227273	0.40404	1.11732	0.40568	1.56951	0.662252
chr3-10010001-11010000	1.8143	0.965517	0.938967	1.51515	0.826446	0.740741	1.29983	0.207039	1.2931	1.20226	0.775194	0.769823	0.887097	0.453515	0.915751	0.828729	1.0352	0.660793	0.772574
chr3-11010001-12010000	1.11821	2.26969	1.04089	0.959233	1.05056	0.690846	1.14841	0.421053	0.760456	1.22478	0.854701	1.23762	1.37987	0	0.881057	1.2894	0.898876	1.10497	0.503432
chr3-12010001-13010000	1.39112	1.65062	1.514	2.78422	1.18033	1.37694	0.61296	0.200401	0.409836	1.33803	1.23967	1.24481	2.30342	0.947867	2.38612	0.415512	0.580271	0.902935	0.867888
chr3-13010001-14010000	0.535619	0.421348	1.05263	1.4553	0.741198	0.524476	0.593723	0	1.10974	1.30368	0.402414	0.843882	1.02362	0.881057	0.862069	0.840336	1.4	0.982533	1.1241
chr3-14010001-15010000	1.19048	0.420757	0.971599	0.454545	1.15311	1.24113	0.818182	0.411523	0.69735	1.29218	1.78926	0.831947	1.24172	0.6	2.09205	0	0.707965	0.543478	0.715244
chr3-15010001-16010000	0.780843	1.45773	0.878594	1.36674	1.33521	0.374532	0.549954	0	1.0043	0.902256	0.20284	1.07794	0.324939	0.454545	1.08696	1.22324	0.860215	1.43646	0.325581
chr3-16010001-17010000	0.714286	1.66667	0.843558	0.925926	0.48951	0.907441	0.56338	0.898876	0.987306	1.18168	0.808081	0.748752	0.72	0.224719	0.831601	0.70922	0	0.335196	0.641026
chr3-17010001-18010000	0.861079	1.84049	0.862745	0.737101	0.801068	0.754717	1.01758	0	0.873362	1.15207	0.83682	1.0989	1.33001	0.253165	0.851064	0.289017	0.689655	1.46561	0.456389
chr3-18010001-19010000	1.18044	1.36986	1.3544	1.7284	1.08401	0.578035	1.42857	0.726392	1.12676	1.68971	2.50569	1.22164	1.35135	0.686499	0.622407	1.52207	1.08696	0.628931	0.537897
chr3-19010001-20010000	1.33705	1.33156	0.705882	2.331	1.24481	0.53286	1.09991	1.99501	0.84507	0.594796	0.614754	0.611354	1.06645	0.892857	0.215517	1.46104	1.22449	0.858369	0.384246
chr3-20010001-21010000	1.17978	1.77778	1.87602	2.94785	1.15098	0.193798	0.994575	0.691244	0.446429	1.44	1.10375	0.996678	1.80567	2.12766	1.30152	1.35135	0.858369	1.61476	1.24105
chr3-21010001-22010000	1.08447	1.76	1.03257	2.73632	1.22832	2.95203	1.44788	1.02302	2.02899	1.28205	1.76211	1.44804	2.5663	2.52874	1.75439	1.1236	2.83688	1.53846	1.60428
chr3-22010001-23010000	1.0503	1.4881	0.990854	1.26904	1.7075	2.0284	1.39535	1.1236	1.76565	1.05581	0.803213	1.77365	1.38324	2.43309	2.407	1.16667	2.36052	0.865266	1.15607
chr3-23010001-24010000	0.998336	2.20264	0.904977	2.08333	1.28726	1.22592	1.07949	1.6129	0.847458	1.06222	0.770713	1.46939	1.05949	1.19617	0.419287	1.00167	0.234192	0.458716	0.42898
chr3-24010001-25010000	1.08637	1.32939	0.81103	1.81347	1.25786	0.550459	1.39147	0	0.315956	0.693909	0.858369	1.87449	1.16279	0.23753	0.403226	0.733138	0.2079	0.687285	0.651769
chr3-25010001-26010000	1.18443	0.439239	1.20968	1.34409	1.20653	0.60241	0.881834	0.722892	0.888889	1.07034	0.392927	2.31362	0.820345	0.688073	0.632911	0.944882	1.34529	1.06762	0.425331
chr3-27010001-28010000	0.948661	1.00865	0.991609	1.38568	0.608519	0.970874	1.6129	1.16279	0.810811	1.46718	1.01833	1.08787	0.906096	1.22249	0.852878	0.958466	0.42735	1.14416	0.706357
chr3-28010001-29010000	2.05327	1.443	0.762777	1.14943	0.633803	1.98413	1.3346	1.17925	1.79641	1.44158	0.998004	1.3805	1.88195	2.02703	1.29032	1.44	0.458716	1.27796	0.916546
chr3-29010001-30010000	0.951315	0.566572	1.53971	1.50376	1.11732	1.95382	1.57553	0	1.17994	1.01246	1.9084	1.05171	2.07254	1.96507	1.1655	1.25	1.34831	1.63361	1.5534
chr3-30010001-31010000	1.02647	1.34731	1.20385	0.775194	0.496102	0.552486	0.622222	0.220751	1.97183	1.35542	1.11857	1.10357	1.0647	1.19904	0.909091	1.17994	0.900901	1.02506	0.722892
chr3-31010001-32010000	0.872242	1.15274	0.537634	2.11765	0.819113	0.604839	0.888099	0.220264	1.1611	0.835655	0.647948	1.08878	0.90834	0.678733	1.02249	0.433526	0.898876	0.359281	0.384615
chr3-32010001-33010000	0.87241	1.8705	0.868193	1.20192	0.725115	0.880282	0.922509	0	0.675676	1.22039	0.3861	0.82713	1.01437	0.966184	1.02249	0.141243	0.429185	1.68919	0.578592
chr3-33010001-34010000	1.30011	1.04322	1.25687	0.675676	0.559832	0.772201	0.184843	0	0.703235	1.00697	0.833333	1.20172	1.14286	0.681818	0.443459	0.904977	1.78174	0.921659	0.669856
chr3-34010001-35010000	1.37817	0.763359	1.31363	1.83908	1.69851	1.1194	0.847458	0.490196	1.03858	1.22126	1.16279	2.44101	2.09508	1.78174	0.913242	2.43112	1.10865	1.87573	1.40977
chr3-35010001-36010000	1.4862	0.46225	1.36546	0.963855	1.89208	1.0142	0.896057	0.97561	0.853485	1.00541	0.402414	1.47059	1.21753	2.08333	2.37581	1.26382	2.45536	1.55039	0.519113
chr3-36010001-37010000	1.36986	0.898204	1.27592	1.83908	1.15332	1.24555	0.638686	0.215983	1.24138	0.870196	1.21212	1.19658	1.66945	1.36674	1.67364	0.874636	1.31579	1.30577	1.02589
chr3-37010001-38010000	0.80171	1.05581	1.346	0.628931	1.20321	1.09689	0.256191	0.943396	0.286123	1.07116	0.383142	0.742574	0.791766	1.34228	0.206186	0.744048	1.2848	1.02506	0.429389
chr3-38010001-39010000	0.62182	0.809717	0.699844	0.968523	0.532623	0.399202	0.187091	0.881057	1.13475	2.07852	0.982318	0.508044	0.943396	0.925926	0.816327	0.141643	0.425532	1.25858	0.642792
chr3-39010001-40010000	0.968784	0.875912	1.10672	0.733496	0.867245	0.361011	0.465549	0.215983	1.02941	0.669643	1.13422	0.747508	0.735294	0.436681	0.578035	1.5748	0.221729	0.540541	0.48852
chr3-40010001-41010000	0.830565	0.813008	1.03474	0.484262	0.602813	0.719424	0.646353	1.61663	0.4329	0.647948	0.817996	1.01266	0.925926	0.228311	0.683371	1.00575	0.221729	0.838323	0.806834
chr3-41010001-42010000	1.49502	1.01744	0.628931	1.21065	0.9299	0.367647	0.194363	1.69082	0.147493	0.521221	1.0846	1.62811	1.07705	0.215517	1.81406	0.328407	0.222222	0.896861	0.598802
chr3-42010001-43010000	0.825537	0.726744	1.07941	1.20773	0.879567	0.772201	0.448833	0.402414	0.813008	1.27628	0.881057	0.32	0.820345	0.224719	0.616016	1.0101	0.40404	0.789177	0.467071
chr3-43010001-44010000	1.07893	0.979021	0.970089	0.722892	0.531208	0.575816	0.0884956	0	0.862069	0.647017	0.821355	1.0453	0.650407	0.451467	0.43956	0.864553	0.598802	0.768386	0.788497
chr3-44010001-45010000	1.31054	0.985915	0.778816	1.93705	0.543109	1.08696	0.646353	0.692841	1.39665	1.06952	0.562852	1.00671	0.551181	0.705882	0.205339	1.01156	0.411523	0.323625	0.55918
chr3-45010001-46010000	1.10926	0.938338	1.10585	1.34228	0.745257	0.364964	0.358423	0.442478	0.407056	0.508351	0.626305	0.84317	0.156006	0.228311	0.21322	0.693481	1.07296	0.899888	0.45106
chr3-46010001-47010000	1.00423	1.18871	0.831444	0.717703	1.58625	0.552486	0.696258	0.453515	0.557103	0.8	1.85185	0.578035	0.0809717	0.204918	0.813008	1.14123	0.60241	1.31148	0.382409
chr3-50010001-51010000	1.28205	1.17647	0.870942	1.62037	1.14723	0.371747	0.764818	0.225225	0.919842	0.858704	0.192678	0.746269	0.0803213	0.392927	0.20284	0.414365	0.208768	0.758397	0.327103
chr3-52010001-53010000	0.652884	0.715308	1.24725	0.663717	1.05133	1.69173	0.547445	1.75055	0.912647	1.88964	0.980392	1.3104	0.309598	0.227273	0.627615	0.546448	0.598802	0.654308	0.279981
chr3-53010001-54010000	1.10988	1.08548	0.819672	2.28311	1.01833	0.536673	0.354296	0.854701	0.664894	0.75643	1.56951	0.424809	0.456274	1.00604	0.401606	0.547196	0.83682	1.00559	0.590104
chr3-54010001-55010000	0.660793	1.22511	1.00853	2.42291	0.868403	0.386847	0.539568	0.858369	1.01892	1.14613	1.02041	1.07172	0.324675	1.60183	0.638298	0.461538	1.08932	0.858369	0.282353
chr3-55010001-56010000	1.39037	2.39437	1.02201	0.970874	1.79986	0.722022	0.277521	0.472813	0.583942	0.869565	0.581395	0.600343	0.469116	0.464037	0.399202	0.465116	0.212766	0.664452	0.712589
chr3-56010001-57010000	0.796359	1.35135	1.07527	1.32979	0.914205	1.03986	0.888099	0.443459	1.13798	1.0598	2.10526	1.19142	0.588235	1.35747	0.680272	0.631912	0.653595	0.4914	0.447539
chr3-59010001-60010000	0.832466	0.593472	0.907029	1.24378	0.887978	0.556586	0.172861	0	0.379747	0.744602	0.396825	0.503778	0.331126	0.70922	1.25523	1.06383	0.493827	0.930233	0.143198
chr3-61010001-62010000	1.51199	1.51515	1.77469	1.18765	1.73611	1.70778	0.0868056	0.639659	1.63447	0.714796	1.20724	1.21845	0.592718	1.17371	0.928074	1.27796	0.641026	1.15473	0.772947
chr3-62010001-63010000	1.10876	0.797872	0.821509	0.943396	0.809171	1.77515	0.557621	0.660793	1.32159	0.892857	2.30326	1.48992	0.583333	0.229358	1.32743	1.50376	0.659341	1.72612	0.877598
chr3-63010001-64010000	0.686741	1.76211	1.63265	1.22549	0.843289	1.27273	0.834879	0	1.39969	1.11857	1.56863	1.00167	0.510638	0.436681	1.42566	1.02941	1.76211	0.822562	0.846614
chr3-64010001-65010000	1.0084	1.13636	0.798085	0.973236	1.05559	1.94932	0.982143	0.222222	1.72911	0.844206	1.12994	0.586265	0.234926	0.902935	1.02041	1.40625	1.09409	0.54407	0.97229
chr3-65010001-66010000	0.929978	0.900901	1.20192	0.721154	1.23626	0.790514	0.185529	0.478469	0.859599	0.740192	0.398406	0.780572	0.567261	0.666667	1.34228	0.630915	0.645161	1.17925	0.292969
chr3-67010001-68010000	1.3079	1.81543	0.793021	1.91388	1.37931	1.94932	0.79646	0.471698	1.3373	1.38675	0.954198	1.23558	0.630418	1.13379	0.898876	0.618238	1.1236	0.91638	0.53012
chr3-68010001-69010000	1.15575	1.63934	1.20773	1.53453	1.88811	0.954198	0.694444	0.647948	1.0101	0.90978	1.25261	1.23558	0.479616	2.33051	1.96078	2.61866	1.78971	0.900901	1.22489
chr3-69010001-70010000	1.13314	1.13314	0.86478	1.33929	1.01764	2.73973	0.279851	0.42735	0.994318	1.13379	1.31004	1.33111	0.340426	0.704225	0.614754	1.24417	0.209644	0.443459	0.533204
chr3-70010001-71010000	0.758808	0.766871	1.26683	1.48515	1.02319	1.01868	1.22757	0.5	1.9403	0.898204	0.863931	1.19966	1.90641	2.08817	1.4218	2.21465	0.662252	0.792752	0.883219
chr3-71010001-72010000	1.51436	1.47275	0.840336	2.34192	0.672043	0.71048	0.353357	0	0.84507	0.920952	0.634249	1.08696	0.405844	1.35747	1.4433	1.07198	0.809717	0.875274	0.807217
chr3-72010001-73010000	1.12	1.64609	0.837139	0.705882	1.29428	0.912409	0.182815	0	0.41958	0.729395	1.0352	1.53349	0.244898	0	0.851064	0.3003	0.433839	0.845666	0.479157
chr3-73010001-74010000	1.48842	0.454545	1.32013	1.44928	1.17955	1.65138	0.380228	1.35747	1.04478	1.09034	0.384615	0.814996	0.74813	0.697674	2.01794	1.16788	1.13895	1.14811	0.506446
chr3-74010001-75010000	1.22768	0.623053	0.722311	0.779221	0.858369	2.04461	1.07914	1.4218	0.747384	1.25098	1.01833	1.16667	0.59322	1.13895	0.614754	0.943396	3.00429	0.931315	0.603528
chr3-77010001-78010000	1.55556	1.02489	0.952381	2.6253	1.31306	2.7027	0.9839	0.479616	2.47813	1.25	2.90828	1.16376	0.82713	1.95122	2.40175	0.849858	2.84464	2.5	1.54143
chr3-78010001-79010000	1.21079	1.87793	0.806452	1.17925	0.698324	1.36187	1.19166	0.481928	0.57971	0.925212	0.776699	1.02828	0.696594	0.712589	1.01833	1.81219	0.83682	0.853659	0.750751
chr3-79010001-80010000	0.961538	0.408163	0.974817	0.669643	1.81564	1.66359	0.788955	1.05541	1.44462	1.00251	1.84805	0.991736	0.329489	1.14679	0.902935	1.61031	1.17925	1.58371	1.08002
chr3-80010001-81010000	0.814775	0.792393	1.38249	1.78971	2.15363	1.5873	0.664137	0.696056	2.118	0.987842	0.214133	0.665557	0.341006	1.17371	1.95652	1.35542	0.453515	0.897868	1.19462
chr3-81010001-82010000	0.986301	1.15942	0.987842	1.90476	1.03377	2.8	0.820419	0.700935	1.14778	1.08949	1.40187	1.11588	0.590717	0.902935	1.13636	0.619195	1.65485	0.91954	0.904331
chr3-82010001-83010000	1.30682	1.5456	1.82106	1.5625	1.92878	2.30608	0.858779	1.33929	1.63934	1.2	2.12264	1.33097	1.19454	2.31481	1.8018	1.57729	1.65094	1.99531	0.857551
chr3-83010001-84010000	0.903444	1.09375	1.79267	2.46914	1.11966	2.24033	1.21156	1.27551	1.38462	0.913938	2.1611	3.12221	2.56864	3.23326	2.67857	2.34114	0.649351	2.83126	1.06653
chr3-84010001-85010000	1.08262	1.23648	1.19048	3.15534	2.26277	3.38645	1.60321	1.5	1.98171	1.21766	1.06157	1.40728	2.47652	2.5463	2.30608	3.04976	3.37838	2.87687	1.63148
chr3-86010001-87010000	1.21951	0.911854	1.22982	1.15207	1.45329	1.79283	1.15607	0.990099	1.38037	0.612089	1.30152	1.40721	1.59262	0.934579	2.43408	0.913242	2.30415	1.20627	1.28817
chr3-87010001-88010000	0.937672	1.09204	0.689127	1.97531	0.774103	0.18018	1.13537	0	0.983146	0.876494	0.211864	0.17094	1.23254	0.684932	1.51844	0.89955	0.684932	0.337838	0.654818
chr3-88010001-89010000	0.822368	1.32353	1.46945	2.7027	1.12518	1.06157	1.74793	0.501253	1.45349	1.09375	1.67715	0.802568	1.31255	2.67857	0.617284	1.28205	0.898876	1.28056	0.916988
chr3-89010001-90010000	0.873839	1.02941	1.59872	2.13333	1.68776	2.58964	0.956938	1.97044	1.34731	1.46492	0.980392	0.62724	1.47955	1.18483	1.98675	1.06707	1.02881	1.82704	1.07317
chr3-93504855-94504854	1.31435	0.562588	1.20676	1.46699	1.15883	0.998004	1.0223	3.03738	1.02339	1.05263	0.40568	1.65094	1.55306	2.01794	1.23457	1.45867	1.28755	1.04651	1.36664
